Code,Category,Year,Emissions
REU,4F,1976,0.00481376182
REU,6B,1976,0.00172865
REU,7B,1976,0.00786518
REU,7C,1976,0.00738594
RWA,1A1a,1976,8.322160000000001e-05
RWA,1A1bc,1976,9.33576e-06
RWA,1A2,1976,0.00232768953
RWA,1A3a,1976,0.00028114898000000004
RWA,1A3b,1976,0.0015290774000000001
RWA,1A3c,1976,8.65009e-06
RWA,1A3d,1976,
RWA,1A4,1976,0.295231171481
RWA,1A5,1976,7.78272e-05
RWA,1B1,1976,0.000660678
RWA,1B2,1976,
RWA,3D,1976,4.949692e-05
RWA,4B,1976,0.020825527599999998
RWA,4D1,1976,0.3103507304
RWA,4D2,1976,0.95354711
RWA,4D3,1976,0.110727513
RWA,4F,1976,0.008893602399999999
RWA,6B,1976,0.1491198
RWA,7B,1976,0.0228606
RWA,7C,1976,0.125499
SDN,1A1a,1976,0.0007858787
SDN,1A1bc,1976,2.4e-05
SDN,1A2,1976,0.089017
SDN,1A3b,1976,0.021832776999999998
SDN,1A3c,1976,
SDN,1A3d,1976,
SDN,1A4,1976,0.3194399
SDN,1B1,1976,0.206051
SDN,1B2,1976,
SDN,3D,1976,0.00018400909999999999
SDN,4B,1976,0.06490697
SDN,4D1,1976,1.6404852559999998
SDN,4D2,1976,29.535875199999996
SDN,4D3,1976,2.2587267799999995
SDN,4F,1976,0.11572631530000001
SDN,6B,1976,0.611767
SDN,7B,1976,0.163869
SDN,7C,1976,0.22051
SOM,1A1a,1976,0.00039756610000000006
SOM,1A1bc,1976,6.69534e-05
SOM,1A2,1976,0.01255987166
SOM,1A3a,1976,0.0031557855999999997
SOM,1A3b,1976,0.0020129012
SOM,1A3c,1976,9.709359999999999e-05
SOM,1A3d,1976,
SOM,1A4,1976,0.252242534709
SOM,1A5,1976,0.00123632
SOM,1B1,1976,0.0104952
SOM,1B2,1976,
SOM,3D,1976,4.6856039999999996e-05
SOM,4B,1976,0.01673925167
SOM,4D1,1976,0.0905939432
SOM,4D2,1976,12.279376052000002
SOM,4D3,1976,0.9117490930000001
SOM,4F,1976,0.015188114450000002
SOM,6B,1976,0.206842
SOM,7B,1976,0.0292326
SOM,7C,1976,0.110597
SYC,1A1a,1976,0.0002246274
SYC,1A1bc,1976,1.30663e-05
SYC,1A2,1976,0.00470733417
SYC,1A3a,1976,2.5904614e-06
SYC,1A3b,1976,3.284709557e-05
SYC,1A3c,1976,7.97006e-08
SYC,1A3d,1976,
SYC,1A4,1976,0.004776208441200001
SYC,1A5,1976,1.61008e-06
SYC,1B1,1976,1.36681e-05
SYC,1B2,1976,
SYC,3D,1976,6.71638e-07
SYC,4B,1976,0.00295957868
SYC,4D1,1976,0.012610992000000001
SYC,4D2,1976,0.00449437819
SYC,4D3,1976,0.005074196953999999
SYC,4F,1976,6.2748e-07
SYC,6B,1976,0.002235379
SYC,7B,1976,0.00430967
SYC,7C,1976,0.00351978
UGA,1A1a,1976,
UGA,1A2,1976,0.00898358594
UGA,1A3a,1976,
UGA,1A3b,1976,0.005264555799999999
UGA,1A3c,1976,
UGA,1A4,1976,1.0003
UGA,1A5,1976,0.00173507
UGA,1B1,1976,0.0147291
UGA,1B2,1976,
UGA,3D,1976,0.0001225378
UGA,4B,1976,0.05576558869999999
UGA,4D1,1976,0.8098272200000001
UGA,4D2,1976,7.87276771
UGA,4D3,1976,0.7946726000000001
UGA,4F,1976,0.0429633658
UGA,6B,1976,0.40082680000000004
UGA,7B,1976,0.0748124
UGA,7C,1976,0.423175
AGO,1A1a,1976,0.002596002
AGO,1A1bc,1976,0.0001491
AGO,1A2,1976,0.0116386
AGO,1A3a,1976,
AGO,1A3b,1976,0.013754518
AGO,1A3d,1976,
AGO,1A3e,1976,
AGO,1A4,1976,0.3577726
AGO,1B1,1976,0.0749176
AGO,1B2,1976,0.071875306
AGO,3D,1976,0.1471248
AGO,4B,1976,0.138129115
AGO,4D1,1976,0.23363469399999998
AGO,4D2,1976,4.207750177
AGO,4D3,1976,0.42371047000000006
AGO,4F,1976,0.050916191
AGO,6B,1976,0.1856503
AGO,7B,1976,0.10339324
AGO,7C,1976,0.176655
BWA,1A1a,1976,0.004803428
BWA,1A2,1976,0.0021403
BWA,1A3a,1976,6.96545e-05
BWA,1A3b,1976,0.0033008314
BWA,1A3c,1976,0.00105527
BWA,1A4,1976,0.057078987739999996
BWA,3D,1976,0.01720995
BWA,4B,1976,0.02140544371
BWA,4D1,1976,0.07809939479999999
BWA,4D2,1976,4.929346530000001
BWA,4D3,1976,0.24042678851
BWA,4F,1976,0.012402384
BWA,6B,1976,0.035192
BWA,7B,1976,0.0281746
BWA,7C,1976,0.0222353
LSO,1A1a,1976,8.98218e-05
LSO,1A1bc,1976,8.63562e-06
LSO,1A2,1976,0.001667953658
LSO,1A3a,1976,0.00076251708
LSO,1A3b,1976,0.00047902025999999997
LSO,1A3c,1976,2.3460310000000004e-05
LSO,1A3d,1976,
LSO,1A4,1976,0.093364145433
LSO,1A5,1976,0.000216074
LSO,1B1,1976,0.00183427
LSO,1B2,1976,
LSO,3D,1976,0.023742529999999998
LSO,4B,1976,0.023757333999999998
LSO,4D1,1976,0.036586796100000006
LSO,4D2,1976,1.22845901
LSO,4D3,1976,0.116896239
LSO,4F,1976,0.0100398333
LSO,6B,1976,0.047088740000000004
LSO,7B,1976,0.0087885
LSO,7C,1976,0.0399865
MOZ,1A1a,1976,0.002291679
MOZ,1A1bc,1976,0.0003618
MOZ,1A2,1976,0.10714950000000001
MOZ,1A3b,1976,0.003877284
MOZ,1A3d,1976,
MOZ,1A4,1976,0.663447
MOZ,1B1,1976,0.0469146
MOZ,1B2,1976,
MOZ,3D,1976,0.2155373
MOZ,4B,1976,0.06300619040000001
MOZ,4D1,1976,1.9872190490000001
MOZ,4D2,1976,2.00253791
MOZ,4D3,1976,0.66681172
MOZ,4F,1976,0.028234707599999995
MOZ,6B,1976,0.21970140000000002
MOZ,7B,1976,0.1259
MOZ,7C,1976,0.320181537
MWI,1A1a,1976,0.00043406920000000005
MWI,1A1bc,1976,2.50708e-05
MWI,1A2,1976,0.023069488
MWI,1A3a,1976,0.0009341832
MWI,1A3b,1976,0.0017627674999999999
MWI,1A3c,1976,2.8742030000000002e-05
MWI,1A3d,1976,
MWI,1A4,1976,0.29610334100900004
MWI,1A5,1976,0.000900151
MWI,1B1,1976,0.00764142
MWI,1B2,1976,
MWI,3D,1976,0.109945
MWI,4B,1976,0.058113125599999996
MWI,4D1,1976,0.7519048283000002
MWI,4D2,1976,1.1705953933
MWI,4D3,1976,0.22400043000000003
MWI,4F,1976,0.0231851508
MWI,6B,1976,0.2339849
MWI,7B,1976,0.0346482
MWI,7C,1976,0.132435
NAM,1A1a,1976,0.0001911814
NAM,1A2,1976,
NAM,1A3a,1976,0.0005688786
NAM,1A3b,1976,0.0053409660999999995
NAM,1A3d,1976,
NAM,1A4,1976,0.01448635
NAM,3D,1976,0.018708870000000002
NAM,4B,1976,0.01755897038
NAM,4D1,1976,0.0465411458
NAM,4D2,1976,4.324612030000001
NAM,4D3,1976,0.20609493665
NAM,4F,1976,0.0113925099
NAM,6B,1976,0.03552409
NAM,7B,1976,0.0130435
NAM,7C,1976,0.00501373
SWZ,1A1a,1976,0.000645774
SWZ,1A1bc,1976,1.67231e-05
SWZ,1A2,1976,0.0517757859
SWZ,1A3a,1976,0.0005499416800000001
SWZ,1A3b,1976,0.00030194968
SWZ,1A3c,1976,1.6920049999999997e-05
SWZ,1A3d,1976,
SWZ,1A4,1976,0.0333816433116
SWZ,1A5,1976,5.94219e-05
SWZ,1B1,1976,0.000504436
SWZ,1B2,1976,
SWZ,3D,1976,0.0107482
SWZ,4B,1976,0.012195572079999998
SWZ,4D1,1976,0.10594788270000001
SWZ,4D2,1976,1.196943079
SWZ,4D3,1976,0.12148306699999999
SWZ,4F,1976,0.0143371666
SWZ,6B,1976,0.022333850000000002
SWZ,7B,1976,0.030030187
SWZ,7C,1976,0.0304819
TZA,1A1a,1976,0.0018443980000000001
TZA,1A1bc,1976,9.14e-05
TZA,1A2,1976,0.1075562
TZA,1A3b,1976,0.010035413
TZA,1A3d,1976,9e-05
TZA,1A4,1976,0.9347605999999999
TZA,1B1,1976,0.0527789
TZA,1B2,1976,
TZA,3D,1976,0.33243249999999996
TZA,4B,1976,0.1485938399
TZA,4D1,1976,1.1032193410000002
TZA,4D2,1976,15.452403600000002
TZA,4D3,1976,1.2991057000000001
TZA,4F,1976,0.06617639920000001
TZA,6B,1976,0.5641970000000001
TZA,7B,1976,0.152747
TZA,7C,1976,0.444496651
ZAF,1A1a,1976,1.5466973285999999
ZAF,1A1bc,1976,0.0204207
ZAF,1A2,1976,0.9167268999999999
ZAF,1A3a,1976,0.02212202
ZAF,1A3b,1976,0.44441916000000004
ZAF,1A3c,1976,0.118768
ZAF,1A3e,1976,
ZAF,1A4,1976,1.9626775
ZAF,1B1,1976,0.0130472
ZAF,1B2,1976,
ZAF,2B,1976,5.596144
ZAF,3D,1976,0.5311803
ZAF,4B,1976,0.440074454
ZAF,4D1,1976,5.834316909000001
ZAF,4D2,1976,27.5321101
ZAF,4D3,1976,2.6476728499999997
ZAF,4F,1976,0.5765766090000001
ZAF,6B,1976,1.201448
ZAF,7B,1976,4.9528453500000005
ZAF,7C,1976,0.3981575
ZMB,1A1a,1976,0.0041952
ZMB,1A1bc,1976,0.0006944
ZMB,1A2,1976,0.08206250000000001
ZMB,1A3a,1976,
ZMB,1A3b,1976,0.014012192
ZMB,1A3c,1976,0.0125698
ZMB,1A3d,1976,0.00018
ZMB,1A3e,1976,
ZMB,1A4,1976,0.2505098
ZMB,1B1,1976,0.0560062
ZMB,2B,1976,3.1073440000000003
ZMB,3D,1976,0.10401379999999999
ZMB,4B,1976,0.06808233329999999
ZMB,4D1,1976,11.928734325200002
ZMB,4D2,1976,3.0122223979999996
ZMB,4D3,1976,0.33802031
ZMB,4F,1976,0.0813856017
ZMB,6B,1976,0.2170486
ZMB,7B,1976,0.12742001900000002
ZMB,7C,1976,0.13478225
ZWE,1A1a,1976,0.014739019999999999
ZWE,1A1bc,1976,
ZWE,1A2,1976,0.041777199999999994
ZWE,1A3b,1976,0.017488164
ZWE,1A3c,1976,0.0893593
ZWE,1A4,1976,0.670422
ZWE,3D,1976,0.1284699
ZWE,4B,1976,0.11403332761000001
ZWE,4D1,1976,0.2967213475
ZWE,4D2,1976,10.010779860000001
ZWE,4D3,1976,0.6061849410000001
ZWE,4F,1976,0.11696697180000001
ZWE,6B,1976,0.25331570000000003
ZWE,7B,1976,0.254173126
ZWE,7C,1976,0.23735353
AUT,1A1a,1976,0.081405397
AUT,1A1bc,1976,0.0070574
AUT,1A2,1976,0.08425049999999998
AUT,1A3a,1976,0.0008599990000000001
AUT,1A3b,1976,0.36839394900000005
AUT,1A3c,1976,0.0929495
AUT,1A3d,1976,0.002216
AUT,1A3e,1976,0.0001024
AUT,1A4,1976,0.24221689400000002
AUT,1B1,1976,
AUT,1B2,1976,0.000153712
AUT,2B,1976,8.0468968
AUT,3D,1976,0.7426010000000001
AUT,4B,1976,1.6592877975
AUT,4D1,1976,4.845366470000001
AUT,4D2,1976,0.62249877
AUT,4D3,1976,1.9838481
AUT,4F,1976,0.01572876534
AUT,6B,1976,0.46606000000000003
AUT,6C,1976,0.002608587
AUT,6D,1976,0.0390267
AUT,7B,1976,1.00009845
AUT,7C,1976,0.0645487
BEL,1A1a,1976,0.20956867104000002
BEL,1A1bc,1976,0.035426699
BEL,1A2,1976,0.24265273000000004
BEL,1A3a,1976,0.0086959962
BEL,1A3b,1976,0.467481142
BEL,1A3c,1976,0.167384
BEL,1A3d,1976,0.01934
BEL,1A4,1976,0.6236253839999999
BEL,1A5,1976,
BEL,2B,1976,17.9076
BEL,3D,1976,0.6467456
BEL,4B,1976,1.6827018019999997
BEL,4D1,1976,5.462607044000001
BEL,4D2,1976,0.0496809
BEL,4D3,1976,2.1509839000000004
BEL,4F,1976,0.00623336103
BEL,6B,1976,0.5374680000000001
BEL,6C,1976,0.0520879204
BEL,6D,1976,0.00776259
BEL,7B,1976,1.9761654400000002
BEL,7C,1976,0.0644379
CHE,1A1a,1976,0.005707993200000001
CHE,1A1bc,1976,0.0020647
CHE,1A2,1976,0.061689400000000005
CHE,1A3a,1976,0.0059459982
CHE,1A3b,1976,0.37381194679999996
CHE,1A3c,1976,0.0109538
CHE,1A3d,1976,0.000682
CHE,1A3e,1976,
CHE,1A4,1976,0.2681458
CHE,1B2,1976,
CHE,2B,1976,1.2863434
CHE,3D,1976,0.33813269999999995
CHE,4B,1976,1.1226345455
CHE,4D1,1976,1.7238806930000001
CHE,4D2,1976,1.1701006472
CHE,4D3,1976,1.0185389
CHE,4F,1976,0.00333314501
CHE,6B,1976,0.3913954
CHE,6C,1976,0.0263666
CHE,6D,1976,0.10838
CHE,7B,1976,0.70893943
CHE,7C,1976,0.02903146
DEU,1A1a,1976,5.0093504027443005
DEU,1A1bc,1976,0.2248151
DEU,1A2,1976,1.8787283000000004
DEU,1A3a,1976,0.0028160019999999997
DEU,1A3b,1976,3.64134065
DEU,1A3c,1976,2.0940532999999997
DEU,1A3d,1976,0.07644400000000001
DEU,1A3e,1976,
DEU,1A4,1976,4.320577855999999
DEU,1A5,1976,0.0158444
DEU,1B2,1976,0.000446518
DEU,2B,1976,103.3378226
DEU,3D,1976,6.368741
DEU,4B,1976,12.346788435999999
DEU,4D1,1976,72.80145955225997
DEU,4D2,1976,7.807654899999999
DEU,4D3,1976,20.591542
DEU,4F,1976,0.11081440421660001
DEU,6B,1976,4.63197
DEU,6C,1976,
DEU,6D,1976,0.177778
DEU,7B,1976,13.6661593
DEU,7C,1976,0.370799
DNK,1A1a,1976,0.2179734605
DNK,1A1bc,1976,0.0036466000000000003
DNK,1A2,1976,0.08856190000000001
DNK,1A3a,1976,0.0192740002
DNK,1A3b,1976,0.26293072840000004
DNK,1A3c,1976,0.129158
DNK,1A3d,1976,0.033236
DNK,1A3e,1976,
DNK,1A4,1976,1.1635415
DNK,1B2,1976,0.0019074058
DNK,2B,1976,2.736
DNK,3D,1976,0.2209779
DNK,4B,1976,2.096034281
DNK,4D1,1976,10.387789517600003
DNK,4D2,1976,2.2301882
DNK,4D3,1976,3.5328975999999996
DNK,4F,1976,0.01995570878
DNK,6B,1976,0.2744552
DNK,6C,1976,0.03217457
DNK,6D,1976,0.109726
DNK,7B,1976,1.185528401
DNK,7C,1976,0.02953522
ESP,1A1a,1976,0.3984702015
ESP,1A1bc,1976,0.060054
ESP,1A2,1976,0.35837419999999987
ESP,1A3a,1976,0.0873319
ESP,1A3b,1976,0.88864612
ESP,1A3c,1976,0.2477145
ESP,1A3d,1976,0.1925
ESP,1A3e,1976,0.0001278
ESP,1A4,1976,1.953444594
ESP,1A5,1976,0.0012298
ESP,1B1,1976,
ESP,1B2,1976,0.0001457069
ESP,2B,1976,16.517580000000002
ESP,3D,1976,1.3442260000000001
ESP,4B,1976,3.0787257088000004
ESP,4D1,1976,21.425587636
ESP,4D2,1976,6.4864470999999995
ESP,4D3,1976,7.537417
ESP,4F,1976,0.06018656974000001
ESP,6B,1976,2.2538110000000002
ESP,6C,1976,0.034683308
ESP,6D,1976,0.100646
ESP,7B,1976,3.8561676
ESP,7C,1976,0.1304711
FIN,1A1a,1976,0.19316227028
FIN,1A1bc,1976,0.002277
FIN,1A2,1976,0.11809159999999999
FIN,1A3a,1976,0.007243998
FIN,1A3b,1976,0.242918514
FIN,1A3c,1976,0.118175
FIN,1A3d,1976,0.00701
FIN,1A3e,1976,
FIN,1A4,1976,1.1608812999999998
FIN,2B,1976,5.57333
FIN,3D,1976,0.201393
FIN,4B,1976,0.7929285838
FIN,4D1,1976,8.9007977
FIN,4D2,1976,1.1584874109999999
FIN,4D3,1976,1.4522062999999998
FIN,4F,1976,0.013862243899999998
FIN,6B,1976,0.2903092
FIN,6C,1976,0.00402787
FIN,6D,1976,0.0769773
FIN,7B,1976,1.012683
FIN,7C,1976,0.23199040999999998
FRA,1A1a,1976,1.0481442209499998
FRA,1A1bc,1976,0.1919345
FRA,1A2,1976,0.8979582999999999
FRA,1A3a,1976,0.037357432
FRA,1A3b,1976,2.7014074900000002
FRA,1A3c,1976,0.655455
FRA,1A3d,1976,0.054528
FRA,1A3e,1976,
FRA,1A4,1976,4.922682002
FRA,1B2,1976,0.0026068181
FRA,2B,1976,100.7535
FRA,3D,1976,0.383683
FRA,4B,1976,8.819170380000001
FRA,4D1,1976,47.373873532
FRA,4D2,1976,24.305678750000002
FRA,4D3,1976,17.564698
FRA,4F,1976,0.13563461201
FRA,6B,1976,3.629153
FRA,6C,1976,0.4400885
FRA,6D,1976,0.0898581
FRA,7B,1976,8.3266978
FRA,7C,1976,0.7039438
FRO,3D,1976,0.0017823650000000002
FRO,4B,1976,0.00034697118999999995
FRO,4D1,1976,0.00048382410000000003
FRO,4D2,1976,0.015978376
FRO,4D3,1976,0.00278266729
FRO,4F,1976,3.65428e-07
FRO,6C,1976,0.00075852
GBR,1A1a,1976,2.8581171170999995
GBR,1A1bc,1976,0.15515701
GBR,1A2,1976,0.9031483999999997
GBR,1A3a,1976,0.13289429
GBR,1A3b,1976,2.6856326700000004
GBR,1A3c,1976,1.0468902
GBR,1A3d,1976,0.103832
GBR,1A4,1976,2.16239273
GBR,1B2,1976,0.005134118700000001
GBR,2B,1976,137.64122
GBR,3D,1976,2.445262
GBR,4B,1976,3.5378072509999994
GBR,4D1,1976,26.37795545
GBR,4D2,1976,21.5346284
GBR,4D3,1976,10.499248999999999
GBR,4F,1976,0.05131571746
GBR,6B,1976,3.337076
GBR,6C,1976,0.30464909
GBR,7B,1976,9.956483
GBR,7C,1976,0.1570767
GIB,1A1a,1976,0.0003138
GIB,1A3b,1976,0.000617088146
GIB,3D,1976,0.001116475
GIB,4D3,1976,
GIB,6C,1976,0.000191166
GIB,7B,1976,0.00506821
GIB,7C,1976,2.71414e-05
GRC,1A1a,1976,0.174259129
GRC,1A1bc,1976,0.0084629
GRC,1A2,1976,0.07167680000000001
GRC,1A3a,1976,0.0221199994
GRC,1A3b,1976,0.15751505
GRC,1A3c,1976,0.06456150000000001
GRC,1A3d,1976,0.03188
GRC,1A3e,1976,
GRC,1A4,1976,0.6773588000000001
GRC,1B1,1976,
GRC,1B2,1976,
GRC,2B,1976,4.893977
GRC,3D,1976,0.403081
GRC,4B,1976,0.599969149
GRC,4D1,1976,6.426951487999998
GRC,4D2,1976,3.48461286
GRC,4D3,1976,2.2693189
GRC,4F,1976,0.03710563023
GRC,6B,1976,0.644266
GRC,6C,1976,0.00036598127000000004
GRC,7B,1976,0.8194977
GRC,7C,1976,0.047851819999999996
GRL,3D,1976,0.0021655999999999997
GRL,4B,1976,
GRL,4D1,1976,
GRL,4D2,1976,0.0041849
GRL,4D3,1976,0.0006527586
GRL,6B,1976,0.442642
GRL,6C,1976,0.000241807
IRL,1A1a,1976,0.055622540000000005
IRL,1A1bc,1976,0.0005951
IRL,1A2,1976,0.03454269999999999
IRL,1A3a,1976,0.003612006
IRL,1A3b,1976,0.13143037
IRL,1A3c,1976,0.0499642
IRL,1A3d,1976,
IRL,1A3e,1976,
IRL,1A4,1976,0.08016316799999999
IRL,2B,1976,4.29183
IRL,3D,1976,0.14068538
IRL,4B,1976,1.1795644669999998
IRL,4D1,1976,5.3482230419
IRL,4D2,1976,7.24443682
IRL,4D3,1976,2.3385032999999997
IRL,4F,1976,0.00485860146
IRL,6B,1976,0.2318095
IRL,6C,1976,0.0032848570000000004
IRL,7B,1976,0.37578907100000003
IRL,7C,1976,0.01272891
ISL,1A1a,1976,0.00035760020000000003
ISL,1A2,1976,0.0027636
ISL,1A3a,1976,0.0015520000000000002
ISL,1A3b,1976,0.01275002709
ISL,1A3d,1976,0.001006
ISL,1A4,1976,0.14707
ISL,1B2,1976,
ISL,2B,1976,
ISL,3D,1976,0.016155805
ISL,4B,1976,0.0819767643
ISL,4D1,1976,0.846921399
ISL,4D2,1976,0.1533149813
ISL,4D3,1976,0.11795837499999999
ISL,4F,1976,2.80055e-06
ISL,6B,1976,0.01730093
ISL,6C,1976,0.0013830679999999999
ISL,6D,1976,0.0006
ISL,7B,1976,0.033406248000000006
ISL,7C,1976,0.00168144
ITA,1A1a,1976,0.38394152191999986
ITA,1A1bc,1976,0.09334378999999998
ITA,1A2,1976,0.6433096999999999
ITA,1A3a,1976,0.06935802
ITA,1A3b,1976,1.753317146
ITA,1A3c,1976,0.17263799999999999
ITA,1A3d,1976,0.044604000000000005
ITA,1A3e,1976,0.0108
ITA,1A4,1976,2.1355646019999996
ITA,1B1,1976,
ITA,1B2,1976,8.522625e-05
ITA,2B,1976,31.07148
ITA,3D,1976,2.502908
ITA,4B,1976,6.8122621400000005
ITA,4D1,1976,23.629624539500004
ITA,4D2,1976,2.64304569
ITA,4D3,1976,10.393552000000001
ITA,4F,1976,0.17727733938
ITA,6B,1976,3.594689
ITA,6C,1976,0.3223882
ITA,6D,1976,0.000799488
ITA,7B,1976,5.556406699999999
ITA,7C,1976,0.2106981
LUX,1A1a,1976,0.0028772999999999997
LUX,1A1bc,1976,
LUX,1A2,1976,0.043351600000000004
LUX,1A3a,1976,
LUX,1A3b,1976,0.033415691799999994
LUX,1A3c,1976,0.0109538
LUX,1A3d,1976,0.00017
LUX,1A3e,1976,
LUX,1A4,1976,0.016305100000000003
LUX,3D,1976,0.028800308
LUX,4B,1976,0.0652060434
LUX,4D1,1976,0.0519177967
LUX,4D2,1976,0.21309739940000003
LUX,4D3,1976,0.06432435
LUX,4F,1976,0.00039989503100000003
LUX,6B,1976,0.01992203
LUX,6C,1976,
LUX,6D,1976,0.0020238
LUX,7B,1976,0.195277
LUX,7C,1976,0.00172477
NLD,1A1a,1976,0.11960881569000001
NLD,1A1bc,1976,0.0657129
NLD,1A2,1976,0.08729739999999997
NLD,1A3a,1976,0.026663996
NLD,1A3b,1976,0.6349130876999999
NLD,1A3c,1976,0.0499642
NLD,1A3d,1976,0.099714
NLD,1A4,1976,0.4839773050000001
NLD,1B1,1976,
NLD,1B2,1976,0.0002221838
NLD,2B,1976,31.220835
NLD,3D,1976,0.6844946000000001
NLD,4B,1976,2.5083421
NLD,4D1,1976,13.108661863999998
NLD,4D2,1976,2.6639790800000003
NLD,4D3,1976,3.8830115999999997
NLD,4F,1976,0.008314090100000001
NLD,6B,1976,0.82725
NLD,6C,1976,0.221086
NLD,6D,1976,0.00424314
NLD,7B,1976,2.2825433
NLD,7C,1976,0.0945412
NOR,1A1a,1976,0.0009787
NOR,1A1bc,1976,0.004680000000000001
NOR,1A2,1976,0.1254618
NOR,1A3a,1976,0.0086980122
NOR,1A3b,1976,0.19522281
NOR,1A3c,1976,0.03289
NOR,1A3d,1976,0.06427
NOR,1A4,1976,0.2685536
NOR,1A5,1976,0.002431
NOR,1B2,1976,0.02420629
NOR,2B,1976,21.4230654
NOR,3D,1976,0.11633132
NOR,4B,1976,0.501919653
NOR,4D1,1976,3.3819113200000004
NOR,4D2,1976,0.65473071
NOR,4D3,1976,0.8132978
NOR,4F,1976,0.0028195305999999996
NOR,6B,1976,0.251185
NOR,6C,1976,0.0001130669
NOR,7B,1976,0.787065
NOR,7C,1976,0.0535433
PRT,1A1a,1976,0.03352998980000001
PRT,1A1bc,1976,0.007478001
PRT,1A2,1976,0.10035580000000002
PRT,1A3a,1976,0.0192740002
PRT,1A3b,1976,0.146758045
PRT,1A3c,1976,0.068799
PRT,1A3d,1976,0.003318
PRT,1A3e,1976,
PRT,1A4,1976,0.31448539999999997
PRT,1B2,1976,
PRT,2B,1976,4.104163240000001
PRT,3D,1976,0.28526680000000004
PRT,4B,1976,0.6446198399999999
PRT,4D1,1976,3.4360684430000004
PRT,4D2,1976,2.3147392699999996
PRT,4D3,1976,1.3314704000000002
PRT,4F,1976,0.013111265309999998
PRT,6B,1976,0.50834
PRT,6C,1976,0.00392821
PRT,7B,1976,0.46340738000000004
PRT,7C,1976,0.0490106
SWE,1A1a,1976,0.05000748055999999
SWE,1A1bc,1976,0.0099631
SWE,1A2,1976,0.6706925000000002
SWE,1A3a,1976,0.033338028
SWE,1A3b,1976,0.5798974299999999
SWE,1A3c,1976,0.1001572
SWE,1A3d,1976,0.008336
SWE,1A3e,1976,
SWE,1A4,1976,0.8418059
SWE,1B2,1976,2.35995e-07
SWE,2B,1976,5.44180334
SWE,3D,1976,0.3575106
SWE,4B,1976,1.306945803
SWE,4D1,1976,8.922372335999997
SWE,4D2,1976,1.6412425
SWE,4D3,1976,2.0944700999999997
SWE,4F,1976,0.0200476365
SWE,6B,1976,0.5465949999999999
SWE,6C,1976,0.00672926
SWE,7B,1976,1.7423137
SWE,7C,1976,0.10093673
ALB,1A1a,1976,0.0046604
ALB,1A1bc,1976,0.00072
ALB,1A2,1976,0.0140864
ALB,1A3b,1976,0.02106846
ALB,1A3c,1976,
ALB,1A3d,1976,
ALB,1A4,1976,0.0769931
ALB,1B2,1976,0.000152916
ALB,3D,1976,0.027132343399999998
ALB,4B,1976,0.209267025
ALB,4D1,1976,1.0101439659999996
ALB,4D2,1976,0.638511537
ALB,4D3,1976,0.42312459999999996
ALB,4F,1976,0.0076382727
ALB,6B,1976,0.13709839999999998
ALB,6C,1976,0.000343383
ALB,7B,1976,0.099181963
ALB,7C,1976,0.0264138
BGR,1A1a,1976,0.2655216
BGR,1A1bc,1976,0.014682
BGR,1A2,1976,0.14246070000000002
BGR,1A3a,1976,
BGR,1A3b,1976,0.13884721
BGR,1A3c,1976,0.0101385
BGR,1A3d,1976,
BGR,1A3e,1976,
BGR,1A4,1976,0.2794950199999999
BGR,1A5,1976,
BGR,1B1,1976,
BGR,1B2,1976,9.34055e-06
BGR,2B,1976,9.4819915
BGR,3D,1976,0.10631410420000001
BGR,4B,1976,1.5447334190000002
BGR,4D1,1976,9.711284496200003
BGR,4D2,1976,2.9996188
BGR,4D3,1976,3.6681208000000005
BGR,4F,1976,0.066071936406
BGR,6B,1976,0.563
BGR,6C,1976,0.00120886179
BGR,7B,1976,1.03394515
BGR,7C,1976,0.0700205
BIH,1A1a,1976,0.0610566508
BIH,1A1bc,1976,
BIH,1A2,1976,0.063655528
BIH,1A3b,1976,0.043290069
BIH,1A3c,1976,
BIH,1A4,1976,0.0607483178
BIH,1A5,1976,
BIH,1B2,1976,
BIH,3D,1976,0.0441325841
BIH,4B,1976,0.415691311
BIH,4D1,1976,1.2799166736000003
BIH,4D2,1976,0.6861916
BIH,4D3,1976,0.6648391
BIH,4F,1976,0.00386573803
BIH,6B,1976,0.2022562
BIH,6C,1976,0.000408531
BIH,7B,1976,0.240444135
BIH,7C,1976,0.0087364
CYP,1A1a,1976,0.003555
CYP,1A1bc,1976,0.0002796
CYP,1A2,1976,0.0044285999999999996
CYP,1A3b,1976,0.0096249771
CYP,1A4,1976,0.0013742000000000003
CYP,1B1,1976,0.00014756
CYP,3D,1976,0.11893999999999999
CYP,4B,1976,0.01434119109
CYP,4D1,1976,0.2846777045
CYP,4D2,1976,0.109738003
CYP,4D3,1976,0.09766355
CYP,4F,1976,0.0018639202500000001
CYP,6B,1976,0.03006975
CYP,6C,1976,
CYP,7B,1976,0.0415716
CYP,7C,1976,0.0013421
CZE,1A1a,1976,1.5772765
CZE,1A1bc,1976,0.0058877
CZE,1A2,1976,0.7773106
CZE,1A3a,1976,
CZE,1A3b,1976,0.15110649000000004
CZE,1A3c,1976,0.0066045
CZE,1A3d,1976,2.6e-05
CZE,1A3e,1976,
CZE,1A4,1976,1.3724476749999999
CZE,1A5,1976,
CZE,1B2,1976,2.421954e-05
CZE,2B,1976,8.844017
CZE,3D,1976,0.678513
CZE,4B,1976,1.4028133249999999
CZE,4D1,1976,8.004017882120003
CZE,4D2,1976,0.9068326
